motif	fc	f_fg	f_bg	n_fg	n_bg	pval	padj	group	name	minuslog10qval	label
ARCH2362_RUNX1_RUNX2_RUNX3_RUNX3_RUNX2	1.22866760168303	0.0709677419354839	0.0577599196383727	11	2760	0.285248339593728	0.915120513058873	G4	""	0.0385217095290876	
ARCH824_PRD_PAX2_PRD_PAX5_PRD_PAX8_ey_PAX7_PAX3_prd	1.243581569051	0.0645161290322581	0.0518792901389586	10	2479	0.285853635202071	0.915540652368897	G4	""	0.0383223671377992	
ARCH2286_FOXN1_FOXN4_FOXR1_FOXR2_jumu	1.03800950141032	0.245360824742268	0.236376280187129	119	11217	0.338258767347933	0.916877058000985	G3	""	0.0376888940042239	
ARCH12_GATA2_GATA3_GATA2	1.33726421685064	0.0823529411764706	0.0615831487440966	7	2947	0.269412024025598	0.926681194191346	G5	GATA	0.0330696503400584	GATA
ARCH934_HMGbox_Sox_SOX21_SOX18_Sox17_Sox14	1.95097959183673	0.0214285714285714	0.0109834933785226	3	525	0.200931555133466	0.928112421330772	G2	""	0.0323994149379438	
ARCH2390_Ets_SPDEF	1.15185272073388	0.0638977635782748	0.0554739008104817	20	2642	0.290826074628382	0.92818286567648	G1	""	0.0323664529508601	
ARCH2159_TBX2_TBX3_TBX20_T_box_TBX2_TBR1	1.24308012486993	0.0580645161290323	0.0467101958814666	9	2232	0.3008072010878	0.935253569508461	G4	""	0.0290706255891325	
ARCH643_islike_EGR1_EGR2_EGR3_Egr3	1.29514986035266	0.0928571428571429	0.0716960605870416	13	3427	0.205446360751557	0.93595169840485	G2	""	0.028746563289153	
ARCH1447_islike:PRD_ARX_PRD_ARX	1.35323594360455	0.0714285714285714	0.0527835310362142	10	2523	0.206735724458446	0.937323214384265	G2	""	0.0281106268080042	
ARCH263_onecut	1.12545322697607	0.0050761421319797	0.00451030927835052	7	210	0.433168494517805	0.939685008874089	G7	""	0.0270177015422175	
ARCH2224_zf_C4_Nuclear_receptors_NR1H4	1.32520667405989	0.0785714285714286	0.0592899433042532	11	2834	0.209981850187869	0.941450672412031	G2	""	0.0262024300397488	
ARCH824_PRD_PAX2_PRD_PAX5_PRD_PAX8_ey_PAX7_PAX3_prd	1.36042263864869	0.0705882352941176	0.0518869895933464	6	2483	0.2794980572349	0.941695901241708	G5	""	0.0260893198553114	
ARCH1398_TBX20	1.22227085405713	0.0580645161290323	0.04750544115185	9	2270	0.317781291175807	0.942471419147023	G4	""	0.0257318110902771	
ARCH2489_islike_ANTP_BARX1_ANTP_BARX2_LBX2	1.33263633322181	0.0714285714285714	0.0535994476871901	10	2562	0.219821418973964	0.946374946167827	G2	""	0.0239367655114526	
ARCH1122_Homeodomains_NKX2_8_Abd_B	1.17883788724739	0.0405405405405405	0.03439025923675	9	1641	0.356451135227454	0.953814072194842	G6	Nkx-2.2a	0.020536274446202	Nkx-2.2a
ARCH2390_Ets_SPDEF	1.07765122297877	0.0597938144329897	0.0554853120917099	29	2633	0.36747037886943	0.957249062712064	G3	""	0.0189750502183817	
ARCH866_Ets_SPDEF	1.05146149233058	0.0130529369108049	0.012414089347079	18	578	0.450142057642449	0.959329766846297	G7	""	0.0180320796866773	
ARCH1656_islike_EGR1_EGR2_EGR3_EGR4_Egr3	1.0297084099139	0.0275562001450326	0.0267611683848797	38	1246	0.452029994810059	0.95958662856261	G7	""	0.0179158123735832	
ARCH1710_RUNX1_RUNX2_RUNX3_Runt_Runx_Runx2_RUNX2_run_Bgb	1.24834160355184	0.1	0.0801062783740246	14	3829	0.23217682344018	0.961268677535865	G2	""	0.0171552087281384	
ARCH1631_SINE_SIX3_SINE_SIX5_Six6	1.31114219881501	0.0714285714285714	0.0544781271574719	10	2604	0.234280484688417	0.964854686209403	G2	""	0.0155380894846908	
ARCH475_TBX20	1.28585699500517	0.0191693290734824	0.0149078234577752	6	710	0.326569395743763	0.974684042681386	G1	""	0.0111361440534931	
ARCH2076_HLH_PTF1A_Ptf1a	1.06631178883994	0.0597938144329897	0.0560753571880137	29	2661	0.389103537168407	0.975725008823141	G3	AshA	0.0106725634586536	AshA
ARCH2390_Ets_SPDEF	1.27181077250177	0.0705882352941176	0.0555021523801563	6	2656	0.333516838688575	0.986896428100072	G5	""	0.00572842287730675	
ARCH916_GATA2_GATA3_GATA3_GATA5_GATA6	1.3240551159316	0.0588235294117647	0.0444267981777908	5	2126	0.326898554046025	0.986896428100072	G5	GATA	0.00572842287730675	GATA
ARCH1122_Homeodomains_NKX2_8_Abd_B	1.36813665928097	0.0470588235294118	0.0343962887114975	4	1646	0.335763233026145	0.988076474571029	G5	Nkx-2.2a	0.00520944083859624	Nkx-2.2a
ARCH1772_zf_C4_Nuclear_receptors_ESRRA_ESRRG	1.27436971866789	0.0159744408945687	0.0125351698651997	5	597	0.357452823713391	0.993082396419601	G1	""	0.0030147164333183	
ARCH10_GATA2_GATA3_GATA3	1.2902085160942	0.0571428571428571	0.0442896294901567	8	2117	0.282019846741191	1	G2	GATA	0	GATA
ARCH10_GATA2_GATA3_GATA3	1.02356280424136	0.045360824742268	0.0443166013402453	22	2103	0.486645443218645	1	G3	GATA	0	GATA
ARCH10_GATA2_GATA3_GATA3	0.265060374432259	0.0117647058823529	0.0443850043883479	1	2124	0.978875639718812	1	G5	GATA	0	GATA
ARCH10_GATA2_GATA3_GATA3	0.747054090056266	0.0333575054387237	0.0446520618556701	46	2079	0.984092339317788	1	G7	GATA	0	GATA
ARCH10_GATA2_GATA3_GATA3	0.867549548896699	0.0384615384615385	0.044333535197444	2	2123	0.677251219743804	1	G8	GATA	0	GATA
ARCH10_GATA2_GATA3_GATA3	0	0	0.0443391895839419	0	2125	1	1	G9	GATA	0	GATA
ARCH1076_HMGbox_Sox_SOX8	0.490837885190147	0.00319488817891374	0.0065090496787469	1	310	0.870471563714636	1	G1	""	0	
ARCH1076_HMGbox_Sox_SOX8	0	0	0.00650641226803908	0	311	1	1	G2	""	0	
ARCH1076_HMGbox_Sox_SOX8	0.994464099895942	0.00645161290322581	0.00648752720575925	1	310	0.635946257207071	1	G4	""	0	
ARCH1076_HMGbox_Sox_SOX8	1.81609108159393	0.0117647058823529	0.00647803736364776	1	310	0.425188567913957	1	G5	""	0	
ARCH1076_HMGbox_Sox_SOX8	0.693359488520779	0.00450450450450451	0.00649663641888635	1	310	0.765018595100103	1	G6	""	0	
ARCH1076_HMGbox_Sox_SOX8	0.551692758321603	0.00362581580855693	0.00657216494845361	5	306	0.946209443788946	1	G7	""	0	
ARCH1076_HMGbox_Sox_SOX8	0	0	0.00649445569778854	0	311	1	1	G8	""	0	
ARCH1076_HMGbox_Sox_SOX8	0	0	0.00648917080499103	0	311	1	1	G9	""	0	
ARCH1098_Doublesex_DM_dsx	1.19185178388208	0.00958466453674121	0.00804182589341956	3	383	0.462336643673739	1	G1	""	0	
ARCH1098_Doublesex_DM_dsx	1.77823660714286	0.0142857142857143	0.00803364087114793	2	384	0.311191180255872	1	G2	""	0	
ARCH1098_Doublesex_DM_dsx	0	0	0.00807801774652603	0	386	1	1	G4	""	0	
ARCH1098_Doublesex_DM_dsx	1.46230710466005	0.0117647058823529	0.00804530446775609	1	385	0.497312678670837	1	G5	""	0	
ARCH1098_Doublesex_DM_dsx	0.990398839738941	0.00797679477882524	0.00805412371134021	11	375	0.554844889319938	1	G7	""	0	
ARCH1098_Doublesex_DM_dsx	2.39195804195804	0.0192307692307692	0.00803976026896653	1	385	0.343359249436388	1	G8	""	0	
ARCH1098_Doublesex_DM_dsx	0	0	0.00805408337854192	0	386	1	1	G9	""	0	
ARCH11_GATA2_GATA3_GATA4	0.97624485467163	0.119587628865979	0.122497576600497	58	5813	0.597927001837898	1	G3	GATA	0	GATA
ARCH11_GATA2_GATA3_GATA4	1.0537818183823	0.129032258064516	0.122446844131927	20	5851	0.437544377717054	1	G4	GATA	0	GATA
ARCH11_GATA2_GATA3_GATA4	0.964167182885946	0.118201595358956	0.122594501718213	163	5708	0.700188394680208	1	G7	GATA	0	GATA
ARCH11_GATA2_GATA3_GATA4	0.470809737297467	0.0576923076923077	0.122538475995573	3	5868	0.961859723279631	1	G8	GATA	0	GATA
ARCH11_GATA2_GATA3_GATA4	0.628043506748788	0.0769230769230769	0.122480490756583	1	5870	0.817055651842781	1	G9	GATA	0	GATA
ARCH1122_Homeodomains_NKX2_8_Abd_B	0.74917101085721	0.0258064516129032	0.0344466767118701	4	1646	0.784311819759693	1	G4	Nkx-2.2a	0	Nkx-2.2a
ARCH1122_Homeodomains_NKX2_8_Abd_B	0	0	0.034456115438428	0	1650	1	1	G8	Nkx-2.2a	0	Nkx-2.2a
ARCH1122_Homeodomains_NKX2_8_Abd_B	0	0	0.0344280766181196	0	1650	1	1	G9	Nkx-2.2a	0	Nkx-2.2a
ARCH1153_islike_RFX6_RFX5_RFX7_RFX3_RFX2_RFX4_Rfx2_Rfx3_Rfx_RFX1_RFX5	0.949218617647821	0.0319488817891374	0.0336580859194558	10	1603	0.610230854893808	1	G1	RFX4/6/8	0	RFX4/6/8
ARCH1153_islike_RFX6_RFX5_RFX7_RFX3_RFX2_RFX4_Rfx2_Rfx3_Rfx_RFX1_RFX5	0.698930149340928	0.0235294117647059	0.0336648973962469	2	1611	0.784396646621463	1	G5	RFX4/6/8	0	RFX4/6/8
ARCH1153_islike_RFX6_RFX5_RFX7_RFX3_RFX2_RFX4_Rfx2_Rfx3_Rfx_RFX1_RFX5	0.802519383104324	0.027027027027027	0.0336777249198399	6	1607	0.760518417065973	1	G6	RFX4/6/8	0	RFX4/6/8
ARCH1153_islike_RFX6_RFX5_RFX7_RFX3_RFX2_RFX4_Rfx2_Rfx3_Rfx_RFX1_RFX5	2.28938184252044	0.0769230769230769	0.0335999331760185	4	1609	0.0972916076571716	1	G8	RFX4/6/8	0	RFX4/6/8
ARCH1153_islike_RFX6_RFX5_RFX7_RFX3_RFX2_RFX4_Rfx2_Rfx3_Rfx_RFX1_RFX5	2.28698224852071	0.0769230769230769	0.0336351875808538	1	1612	0.359172393439831	1	G9	RFX4/6/8	0	RFX4/6/8
ARCH1154_RFX_RFX2	0.970716072784342	0.0383386581469649	0.0394952336958804	12	1881	0.582383141598782	1	G1	RFX4/6/8	0	RFX4/6/8
ARCH1154_RFX_RFX2	0.893632119514473	0.0352941176470588	0.0394951310235299	3	1890	0.657384697389757	1	G5	RFX4/6/8	0	RFX4/6/8
ARCH1154_RFX_RFX2	0.797767810228043	0.0315315315315315	0.0395246976968376	7	1886	0.777187104708909	1	G6	RFX4/6/8	0	RFX4/6/8
ARCH1154_RFX_RFX2	2.43883433833116	0.0961538461538462	0.0394261490592436	5	1888	0.0537666871442011	1	G8	RFX4/6/8	0	RFX4/6/8
ARCH1154_RFX_RFX2	1.94852821597008	0.0769230769230769	0.0394775278554438	1	1892	0.407744438554154	1	G9	RFX4/6/8	0	RFX4/6/8
ARCH1157_Homeodomains_Hoxa2_Hoxb4	0.781451365269714	0.0447284345047923	0.0572376433040776	14	2726	0.860026225619617	1	G1	HoxF/Anthox1	0	HoxF/Anthox1
ARCH1157_Homeodomains_Hoxa2_Hoxb4	0.411240493275469	0.0235294117647059	0.0572156977473148	2	2738	0.958773918107328	1	G5	HoxF/Anthox1	0	HoxF/Anthox1
ARCH1157_Homeodomains_Hoxa2_Hoxb4	1.10388121063103	0.0630630630630631	0.0571284867028522	14	2726	0.391618403567589	1	G6	HoxF/Anthox1	0	HoxF/Anthox1
ARCH1157_Homeodomains_Hoxa2_Hoxb4	0.336219001881653	0.0192307692307692	0.0571971516277904	1	2739	0.953211000941532	1	G8	HoxF/Anthox1	0	HoxF/Anthox1
ARCH1157_Homeodomains_Hoxa2_Hoxb4	1.34597129777853	0.0769230769230769	0.0571506071860785	1	2739	0.534761889419836	1	G9	HoxF/Anthox1	0	HoxF/Anthox1
ARCH1187_islike_RFX6_RFX3_RFX2_RFX4_Rfx2_Rfx	0.70881868513484	0.00958466453674121	0.0135220257842355	3	644	0.795878920245173	1	G1	RFX4/6/8	0	RFX4/6/8
ARCH1187_islike_RFX6_RFX3_RFX2_RFX4_Rfx2_Rfx	1.59047249334516	0.0214285714285714	0.0134730852109877	3	644	0.293184429899535	1	G2	RFX4/6/8	0	RFX4/6/8
ARCH1187_islike_RFX6_RFX3_RFX2_RFX4_Rfx2_Rfx	0.871498816244764	0.0117647058823529	0.0134993939900531	1	646	0.685263293022041	1	G5	RFX4/6/8	0	RFX4/6/8
ARCH1187_islike_RFX6_RFX3_RFX2_RFX4_Rfx2_Rfx	1.00128000671479	0.0135135135135135	0.0134962382379445	3	644	0.577988156875127	1	G6	RFX4/6/8	0	RFX4/6/8
ARCH1187_islike_RFX6_RFX3_RFX2_RFX4_Rfx2_Rfx	0.911081183742533	0.0123277737490935	0.0135309278350515	17	630	0.681629791122696	1	G7	RFX4/6/8	0	RFX4/6/8
ARCH1187_islike_RFX6_RFX3_RFX2_RFX4_Rfx2_Rfx	0	0	0.0135109737507048	0	647	1	1	G8	RFX4/6/8	0	RFX4/6/8
ARCH1187_islike_RFX6_RFX3_RFX2_RFX4_Rfx2_Rfx	0	0	0.013499979134499	0	647	1	1	G9	RFX4/6/8	0	RFX4/6/8
ARCH12_GATA2_GATA3_GATA2	1.15971952639752	0.0714285714285714	0.0615912466788008	10	2944	0.361841362291324	1	G2	GATA	0	GATA
ARCH12_GATA2_GATA3_GATA2	0.70054867996949	0.0432989690721649	0.0618072238378219	21	2933	0.968012007491526	1	G3	GATA	0	GATA
ARCH12_GATA2_GATA3_GATA2	0.988202833442403	0.0609137055837564	0.0616408934707904	84	2870	0.560486695803505	1	G7	GATA	0	GATA
ARCH12_GATA2_GATA3_GATA2	0.62391859495518	0.0384615384615385	0.0616451228934784	2	2952	0.838496058309468	1	G8	GATA	0	GATA
ARCH12_GATA2_GATA3_GATA2	1.24843053999844	0.0769230769230769	0.0616158243959438	1	2953	0.562601392099802	1	G9	GATA	0	GATA
ARCH1207_NR2E1_zf_C4_Nuclear_receptors_Nr2e1_tll_dsf	0.603808509559308	0.0287539936102236	0.0476210473270902	9	2268	0.96367951469344	1	G1	""	0	
ARCH1207_NR2E1_zf_C4_Nuclear_receptors_Nr2e1_tll_dsf	1.05284140969163	0.05	0.0474905332747547	7	2270	0.49950132556771	1	G2	""	0	
ARCH1207_NR2E1_zf_C4_Nuclear_receptors_Nr2e1_tll_dsf	1.04227215945749	0.0494845360824742	0.0474775572133013	24	2253	0.447924914919433	1	G3	""	0	
ARCH1207_NR2E1_zf_C4_Nuclear_receptors_Nr2e1_tll_dsf	0.742728542604377	0.0352941176470588	0.0475195385965646	3	2274	0.774667346189853	1	G5	""	0	
ARCH1207_NR2E1_zf_C4_Nuclear_receptors_Nr2e1_tll_dsf	0.662815017660833	0.0315315315315315	0.0475721440995871	7	2270	0.906623639406691	1	G6	""	0	
ARCH1207_NR2E1_zf_C4_Nuclear_receptors_Nr2e1_tll_dsf	0.960752754735669	0.0456852791878173	0.0475515463917526	63	2214	0.64417418341064	1	G7	""	0	
ARCH1207_NR2E1_zf_C4_Nuclear_receptors_Nr2e1_tll_dsf	0	0	0.0475494393050306	0	2277	1	1	G8	""	0	
ARCH1207_NR2E1_zf_C4_Nuclear_receptors_Nr2e1_tll_dsf	1.61977828849534	0.0769230769230769	0.0474898802320244	1	2276	0.468843834714061	1	G9	""	0	
ARCH1208_NR2E1_zf_C4_Nuclear_receptors_tll_NR2E3_Nr2e3	0.692579628625151	0.0319488817891374	0.0461302649813127	10	2197	0.914447794197902	1	G1	""	0	
ARCH1208_NR2E1_zf_C4_Nuclear_receptors_tll_NR2E3_Nr2e3	1.27835657423732	0.0588235294117647	0.0460149621766206	5	2202	0.353746487540794	1	G5	""	0	
ARCH1208_NR2E1_zf_C4_Nuclear_receptors_tll_NR2E3_Nr2e3	0.814713240873628	0.037708484408992	0.0462843642611684	52	2155	0.944410524965912	1	G7	""	0	
ARCH1208_NR2E1_zf_C4_Nuclear_receptors_tll_NR2E3_Nr2e3	0.835286935286935	0.0384615384615385	0.0460458997222628	2	2205	0.697563570848745	1	G8	""	0	
ARCH1208_NR2E1_zf_C4_Nuclear_receptors_tll_NR2E3_Nr2e3	1.67117651161169	0.0769230769230769	0.0460292951633769	1	2206	0.458159068780087	1	G9	""	0	
ARCH1235_ANTP_HOXA2_ANTP_HOXA3_ANTP_HOXB2_ANTP_HOXB3_ANTP_HOXD3_ANTP_MNX1_SINE_SIX3_SINE_SIX5_PHOX2B_PHOX2A_PROP1_bsh_CG11294_CG5369_ALX1_PRRX1_CG9876_Optix	0.629154966654967	0.0214285714285714	0.0340592899433043	3	1628	0.858910083361089	1	G2	""	0	
ARCH1235_ANTP_HOXA2_ANTP_HOXA3_ANTP_HOXB2_ANTP_HOXB3_ANTP_HOXD3_ANTP_MNX1_SINE_SIX3_SINE_SIX5_PHOX2B_PHOX2A_PROP1_bsh_CG11294_CG5369_ALX1_PRRX1_CG9876_Optix	0.757919781113072	0.0258064516129032	0.0340490540766784	4	1627	0.776660623455218	1	G4	""	0	
ARCH1235_ANTP_HOXA2_ANTP_HOXA3_ANTP_HOXB2_ANTP_HOXB3_ANTP_HOXD3_ANTP_MNX1_SINE_SIX3_SINE_SIX5_PHOX2B_PHOX2A_PROP1_bsh_CG11294_CG5369_ALX1_PRRX1_CG9876_Optix	0.345391555395164	0.0117647058823529	0.0340619383959544	1	1630	0.947391109960582	1	G5	""	0	
ARCH1235_ANTP_HOXA2_ANTP_HOXA3_ANTP_HOXB2_ANTP_HOXB3_ANTP_HOXD3_ANTP_MNX1_SINE_SIX3_SINE_SIX5_PHOX2B_PHOX2A_PROP1_bsh_CG11294_CG5369_ALX1_PRRX1_CG9876_Optix	0	0	0.0340593480485309	0	1631	1	1	G8	""	0	
ARCH1235_ANTP_HOXA2_ANTP_HOXA3_ANTP_HOXB2_ANTP_HOXB3_ANTP_HOXD3_ANTP_MNX1_SINE_SIX3_SINE_SIX5_PHOX2B_PHOX2A_PROP1_bsh_CG11294_CG5369_ALX1_PRRX1_CG9876_Optix	0	0	0.0340316320994867	0	1631	1	1	G9	""	0	
ARCH1258_HMGbox_Sox_SOX9	0	0	0.0012643823492224	0	60	1	1	G3	""	0	
ARCH1258_HMGbox_Sox_SOX9	0	0	0.00125565042692115	0	60	1	1	G4	""	0	
ARCH1258_HMGbox_Sox_SOX9	0	0	0.00125294965230647	0	60	1	1	G8	""	0	
ARCH1258_HMGbox_Sox_SOX9	0	0	0.00125193005884071	0	60	1	1	G9	""	0	
ARCH1263_Forkhead_FOXO3_FOXO1_FOXO4_FOXO6	0.774349844320334	0.00638977635782748	0.00825179523789527	2	393	0.730820233886	1	G1	FoxQ2d	0	FoxQ2d
ARCH1263_Forkhead_FOXO3_FOXO1_FOXO4_FOXO6	0.866551849166062	0.00714285714285714	0.00824285026883408	1	394	0.686519317364267	1	G2	FoxQ2d	0	FoxQ2d
ARCH1263_Forkhead_FOXO3_FOXO1_FOXO4_FOXO6	0.782446373014573	0.00645161290322581	0.00824543780344885	1	394	0.723213112731142	1	G4	FoxQ2d	0	FoxQ2d
ARCH1263_Forkhead_FOXO3_FOXO1_FOXO4_FOXO6	1.42890415049268	0.0117647058823529	0.00823337652024909	1	394	0.505342657588978	1	G5	FoxQ2d	0	FoxQ2d
ARCH1263_Forkhead_FOXO3_FOXO1_FOXO4_FOXO6	0.545536653404674	0.00450450450450451	0.00825701531948782	1	394	0.841347941501313	1	G6	FoxQ2d	0	FoxQ2d
ARCH1263_Forkhead_FOXO3_FOXO1_FOXO4_FOXO6	0	0	0.0082485852110176	0	395	1	1	G8	FoxQ2d	0	FoxQ2d
ARCH1263_Forkhead_FOXO3_FOXO1_FOXO4_FOXO6	0	0	0.00824187288736803	0	395	1	1	G9	FoxQ2d	0	FoxQ2d
ARCH1335_Homeodomains_egl_38	0.658700192246518	0.00638977635782748	0.00970058371477764	2	462	0.807629273958041	1	G1	PaxA	0	PaxA
ARCH1335_Homeodomains_egl_38	1.47801484230056	0.0142857142857143	0.00966547417309986	2	462	0.393333594688864	1	G2	PaxA	0	PaxA
ARCH1335_Homeodomains_egl_38	0.850811295383236	0.00824742268041237	0.0096935980107051	4	460	0.692073503431847	1	G3	PaxA	0	PaxA
ARCH1335_Homeodomains_egl_38	0	0	0.0096961591507502	0	464	1	1	G5	PaxA	0	PaxA
ARCH1335_Homeodomains_egl_38	0.93048243048243	0.00900900900900901	0.00968208395330804	2	462	0.634822111373991	1	G6	PaxA	0	PaxA
ARCH1335_Homeodomains_egl_38	0.819866589187865	0.00797679477882524	0.00972938144329897	11	453	0.782081380081703	1	G7	PaxA	0	PaxA
ARCH1335_Homeodomains_egl_38	0	0	0.00968947731117005	0	464	1	1	G8	PaxA	0	PaxA
ARCH1335_Homeodomains_egl_38	0	0	0.00968159245503485	0	464	1	1	G9	PaxA	0	PaxA
ARCH1372_zf_C4_Nuclear_receptors_RORA	0.405939736084337	0.0191693290734824	0.0472221055725864	6	2249	0.997193204576031	1	G1	""	0	
ARCH1372_zf_C4_Nuclear_receptors_RORA	0.910861970399543	0.0428571428571429	0.0470511935396138	6	2249	0.649041098443196	1	G2	""	0	
ARCH1372_zf_C4_Nuclear_receptors_RORA	0.749984327656462	0.0352941176470588	0.0470598069126928	3	2252	0.768936724544767	1	G5	""	0	
ARCH1372_zf_C4_Nuclear_receptors_RORA	0.381948363289989	0.018018018018018	0.0471739631577844	4	2251	0.993567247355572	1	G6	""	0	
ARCH1372_zf_C4_Nuclear_receptors_RORA	0.718699750922219	0.0340826686004351	0.0474226804123711	47	2208	0.993221889035902	1	G7	""	0	
ARCH1372_zf_C4_Nuclear_receptors_RORA	1.22678132258505	0.0576923076923077	0.0470273769499029	3	2252	0.445099311317561	1	G8	""	0	
ARCH1372_zf_C4_Nuclear_receptors_RORA	0	0	0.0470517047114301	0	2255	1	1	G9	""	0	
ARCH1373_zf_C4_Nuclear_receptors_ESRRB_ESRRA_ESRRG_Esrra_ERR_Esrrb	0.376788471503786	0.0191693290734824	0.0508755721664637	6	2423	0.998783891868204	1	G1	""	0	
ARCH1373_zf_C4_Nuclear_receptors_ESRRB_ESRRA_ESRRG_Esrra_ERR_Esrrb	1.26974911452184	0.0642857142857143	0.0506286742400469	9	2420	0.279819350477867	1	G2	""	0	
ARCH1373_zf_C4_Nuclear_receptors_ESRRB_ESRRA_ESRRG_Esrra_ERR_Esrrb	0.463937565137303	0.0235294117647059	0.0507167634889455	2	2427	0.93351886530188	1	G5	""	0	
ARCH1373_zf_C4_Nuclear_receptors_ESRRB_ESRRA_ESRRG_Esrra_ERR_Esrrb	0.443361059078881	0.0225225225225225	0.0507995054173565	5	2424	0.988925175799549	1	G6	""	0	
ARCH1373_zf_C4_Nuclear_receptors_ESRRB_ESRRA_ESRRG_Esrra_ERR_Esrrb	0.565317652729713	0.0290065264684554	0.0513101374570447	40	2389	0.999977346202315	1	G7	""	0	
ARCH1373_zf_C4_Nuclear_receptors_ESRRB_ESRRA_ESRRG_Esrra_ERR_Esrrb	0.379284944873907	0.0192307692307692	0.0507026959300019	1	2428	0.933152162923919	1	G8	""	0	
ARCH1373_zf_C4_Nuclear_receptors_ESRRB_ESRRA_ESRRG_Esrra_ERR_Esrrb	0	0	0.0506823018820682	0	2429	1	1	G9	""	0	
ARCH1398_TBX20	0.750706747078779	0.0357142857142857	0.0475742170338292	5	2274	0.800383978440207	1	G2	""	0	
ARCH1398_TBX20	0.247141455352993	0.0117647058823529	0.0476031261754503	1	2278	0.984137434944404	1	G5	""	0	
ARCH1398_TBX20	1.04248494526272	0.0495495495495496	0.0475302303162395	11	2268	0.487708836682293	1	G6	""	0	
ARCH1398_TBX20	0.808874700179048	0.0384615384615385	0.0475494393050306	2	2277	0.714541022464657	1	G8	""	0	
ARCH1398_TBX20	0	0	0.0475524767349664	0	2279	1	1	G9	""	0	
ARCH141_Foxh1	1.49092326887087	0.00714285714285714	0.0047908952070127	1	229	0.490478786458148	1	G2	""	0	
ARCH141_Foxh1	0	0	0.00481332663653106	0	230	1	1	G4	""	0	
ARCH141_Foxh1	0	0	0.00480628578593221	0	230	1	1	G5	""	0	
ARCH141_Foxh1	0	0	0.00480297366717481	0	230	1	1	G8	""	0	
ARCH141_Foxh1	0	0	0.00479906522555607	0	230	1	1	G9	""	0	
ARCH1437_islike_ANTP_BARX1_ANTP_BARX2_LBX2	0.866333948498138	0.0351437699680511	0.0405660773527065	11	1932	0.726322985374139	1	G1	""	0	
ARCH1437_islike_ANTP_BARX1_ANTP_BARX2_LBX2	0.474203834270776	0.0192307692307692	0.0405538037463195	1	1942	0.883825954915397	1	G8	""	0	
ARCH1437_islike_ANTP_BARX1_ANTP_BARX2_LBX2	3.79867633654342	0.153846153846154	0.0404999374034971	2	1941	0.0952890846146298	1	G9	""	0	
ARCH1446_islike_ANTP_BARX1_ANTP_BARX2_LBX2	0.729977451855283	0.0287539936102236	0.0393902490236425	9	1876	0.869980527211555	1	G1	""	0	
ARCH1446_islike_ANTP_BARX1_ANTP_BARX2_LBX2	1.14908791095537	0.0451612903225806	0.0393018583626318	7	1878	0.409209808385687	1	G4	""	0	
ARCH1446_islike_ANTP_BARX1_ANTP_BARX2_LBX2	0.488802466111383	0.0192307692307692	0.0393426190824232	1	1884	0.875953635740429	1	G8	""	0	
ARCH1446_islike_ANTP_BARX1_ANTP_BARX2_LBX2	1.95680222113343	0.0769230769230769	0.0393106038475984	1	1884	0.406405193625985	1	G9	""	0	
ARCH1447_islike:PRD_ARX_PRD_ARX	1.09926895352998	0.0580645161290323	0.0528210279591495	9	2524	0.434664531033753	1	G4	""	0	
ARCH1447_islike:PRD_ARX_PRD_ARX	0.727699601860013	0.0384615384615385	0.052853592833128	2	2531	0.768306469345614	1	G8	""	0	
ARCH1447_islike:PRD_ARX_PRD_ARX	0	0	0.0528523139840588	0	2533	1	1	G9	""	0	
ARCH1455_zf_C4_Nuclear_receptors_RORA_RORC	0.930859612854726	0.0415335463258786	0.0446184857010876	13	2125	0.64259976573341	1	G1	""	0	
ARCH1455_zf_C4_Nuclear_receptors_RORA_RORC	0.479749079959853	0.0214285714285714	0.0446662064059918	3	2135	0.951865867165512	1	G2	""	0	
ARCH1455_zf_C4_Nuclear_receptors_RORA_RORC	1.01266405292079	0.0451612903225806	0.044596517662816	7	2131	0.540572398446962	1	G4	""	0	
ARCH1455_zf_C4_Nuclear_receptors_RORA_RORC	0.807291798841095	0.036036036036036	0.0446381792652514	8	2130	0.777464562946938	1	G6	""	0	
ARCH1455_zf_C4_Nuclear_receptors_RORA_RORC	0.941484911028058	0.0420594633792603	0.0446735395189003	58	2080	0.697032317678841	1	G7	""	0	
ARCH1455_zf_C4_Nuclear_receptors_RORA_RORC	0.430933011770635	0.0192307692307692	0.0446258901163155	1	2137	0.906865560100881	1	G8	""	0	
ARCH1455_zf_C4_Nuclear_receptors_RORA_RORC	0	0	0.0446104410966907	0	2138	1	1	G9	""	0	
ARCH1610_HLH_Tcf4	1.15883386871932	0.0571428571428571	0.0493106550346242	8	2357	0.386966067885576	1	G2	""	0	
ARCH1610_HLH_Tcf4	0.540800547022933	0.0268041237113402	0.0495637880895183	13	2352	0.995385341484212	1	G3	""	0	
ARCH1610_HLH_Tcf4	0.389553234413641	0.0192307692307692	0.049366216300875	1	2364	0.92808137219178	1	G8	""	0	
ARCH1610_HLH_Tcf4	0	0	0.0493469098193048	0	2365	1	1	G9	""	0	
ARCH1631_SINE_SIX3_SINE_SIX5_Six6	0.827766435279706	0.0451612903225806	0.0545580110497238	7	2607	0.746501913519623	1	G4	""	0	
ARCH1631_SINE_SIX3_SINE_SIX5_Six6	1.07893490857439	0.0588235294117647	0.0545199983282484	5	2609	0.496705731282252	1	G5	""	0	
