ID_Vienna	seqnames	position_of_POU_mark	start	end	JGI_ID	target_gene
NVE25987	scaffold_97	gene_body	85354	96645	No data	Nvec_vc1.1_XM_032380631.2
NVE25988	scaffold_97	gene_body	97927	112335	No data	Nvec_vc1.1_XM_032380609.2
NVE25995	scaffold_97	gene_body	174671	211779	109941	Nvec_vc1.1_XM_048726005.1
NVE25995	scaffold_97	gene_body	174671	211779	109941	Nvec_v1g109867
NVE25995	scaffold_97	gene_body	174671	211779	109941	Nvec_v1g109941
NVE26005	scaffold_97	gene_body	303850	327048	109942	Nvec_vc1.1_XM_032380600.2
NVE26021	scaffold_97	gene_body	500419	510796	22365	Nvec_vc1.1_XM_048727084.1
NVE26025	scaffold_97	gene_body	550751	564295	208816	Nvec_vc1.1_XM_032380615.2
NVE26027	scaffold_97	gene_body	566934	582000	187212	Nvec_vc1.1_XM_032380612.2
NVE26037	scaffold_97	gene_body	674693	677237	109917	Nvec_vc1.1_XM_048726361.1
NVE26057	scaffold_98	gene_body	17796	26112	243754	Nvec_vc1.1_XM_032380582.2
NVE26059	scaffold_98	gene_body	35206	74931	110159	Nvec_vc1.1_XM_048725756.1
NVE26059	scaffold_98	gene_body	35206	74931	110159	Nvec_vc1.1_XM_048725756.1
NVE26059	scaffold_98	gene_body	35206	74931	110159	Nvec_vc1.1_XM_048725756.1
NVE26068	scaffold_98	gene_body	151762	154335	243756	Nvec_vc1.1_XM_032380535.2
NVE26073	scaffold_98	gene_body	192287	200266	208854	Nvec_vc1.1_XM_001631595.3
NVE26077	scaffold_98	gene_body	251407	265534	243769	Nvec_vc1.1_XM_032380547.2
NVE26087	scaffold_98	gene_body	379434	380290	110153	Nvec_vc1.1_XM_032380573.2
NVE26094	scaffold_98	gene_body	443082	465500	110192	Nvec_vc1.1_XM_048724726.1
NVE26094	scaffold_98	gene_body	443082	465500	110192	Nvec_vc1.1_XM_048724726.1
NVE26100	scaffold_98	gene_body	538071	544899	No data	Nvec_vc1.1_XM_032380554.2
NVE26116	scaffold_98	gene_body	714006	717084	187301	Nvec_vc1.1_XM_001631652.3
NVE26173	scaffold_99	gene_body	164866	169830	110232	Nvec_vc1.1_XM_048733654.1
NVE26178	scaffold_99	gene_body	216192	230775	No data	Nvec_NVE26178
NVE26180	scaffold_99	gene_body	311877	318907	110220	Nvec_vc1.1_XM_032380416.2
NVE26181	scaffold_99	gene_body	321837	349957	168100	Nvec_vc1.1_XM_048727428.1
NVE26183	scaffold_99	gene_body	382558	406352	No data	Nvec_vc1.1_XM_048728216.1
NVE26190	scaffold_99	gene_body	500066	507381	50041	Nvec_vc1.1_XM_048727629.1
NVE26191	scaffold_99	gene_body	500490	501256	50041	Nvec_NVE26191
NVE26196	scaffold_99	gene_body	566252	570480	243820	Nvec_NVE26196
NVE26201	scaffold_99	gene_body	616722	619666	243823	Nvec_vc1.1_XM_001631546.3
NVE26202	scaffold_99	gene_body	621308	628431	110276	Nvec_vc1.1_XM_048728102.1
NVE26203	scaffold_99	gene_body	628833	642961	110259	Nvec_vc1.1_XM_048728102.1
NVE26206	scaffold_99	gene_body	674241	677205	No data	Nvec_vc1.1_XM_048728076.1
NVE26219	scaffold_99	gene_body	766683	773230	No data	Nvec_vc1.1_XM_032380423.2
NVE423	scaffold_100	gene_body	23356	28827	69985	Nvec_NVE423
NVE427	scaffold_100	gene_body	74919	89595	110404	Nvec_vc1.1_XM_032380334.2
NVE427	scaffold_100	gene_body	74919	89595	110404	Nvec_vc1.1_XM_032380334.2
NVE436	scaffold_100	gene_body	182546	194494	28633	Nvec_vc1.1_XM_048724024.1
NVE437	scaffold_100	gene_body	194605	202242	209013	Nvec_vc1.1_XM_048723873.1
NVE445	scaffold_100	gene_body	300306	334434	110368	Nvec_vc1.1_XM_048732459.1
NVE456	scaffold_100	gene_body	384080	409489	187372	Nvec_vc1.1_XM_048730287.1
NVE475	scaffold_100	gene_body	672383	675625	110360	Nvec_vc1.1_XM_032380342.2
NVE513	scaffold_101	gene_body	55457	61195	110560	Nvec_vc1.1_XM_048723388.1
NVE545	scaffold_101	gene_body	355199	359198	No data	Nvec_vc1.1_XM_032380328.2
NVE547	scaffold_101	gene_body	369829	377787	243898	Nvec_vc1.1_XM_048726933.1
NVE568	scaffold_101	gene_body	573223	598233	20131	Nvec_vc1.1_XM_048726522.1
NVE604	scaffold_102	gene_body	132319	140065	110829	Nvec_vc1.1_XM_048732704.1
NVE607	scaffold_102	gene_body	157856	169910	30004	Nvec_vc1.1_XM_048732700.1
NVE620	scaffold_102	gene_body	265342	277224	73970	Nvec_vc1.1_XM_048732210.1
NVE621	scaffold_102	gene_body	279816	297834	209174	Nvec_vc1.1_XM_032380198.2
NVE629	scaffold_102	gene_body	445737	452245	110891	Nvec_vc1.1_XM_001631382.3
NVE629	scaffold_102	gene_body	445737	452245	110891	Nvec_vc1.1_XM_001631382.3
NVE633	scaffold_102	gene_body	479447	480725	168297	Nvec_vc1.1_XM_032380213.2
NVE637	scaffold_102	gene_body	502493	504335	110884	Nvec_vc1.1_XM_001631384.3
NVE639	scaffold_102	gene_body	519326	525220	235182	Nvec_vc1.1_XM_048732201.1
NVE652	scaffold_102	gene_body	672279	684940	168315	Nvec_vc1.1_XM_032380187.2
NVE699	scaffold_103	gene_body	148976	158271	110912	Nvec_vc1.1_XM_001631282.3
NVE713	scaffold_103	gene_body	343228	358814	110975	Nvec_vc1.1_XM_032380133.2
NVE789	scaffold_104	gene_body	79263	93185	111153	Nvec_vc1.1_XM_032380058.2
NVE803	scaffold_104	gene_body	206581	218075	111222	Nvec_vc1.1_XM_048720561.1
NVE815	scaffold_104	gene_body	361292	365070	No data	Nvec_NVE815
NVE818	scaffold_104	gene_body	381146	412271	244010	Nvec_vc1.1_XM_032380092.2
NVE856	scaffold_105	gene_body	11826	19089	244014	Nvec_vc1.1_XM_032380043.2
NVE867	scaffold_105	gene_body	195993	203297	70517	Nvec_vc1.1_XM_032380050.2
NVE875	scaffold_105	gene_body	270574	299562	20971	Nvec_vc1.1_XM_048722710.1
NVE896	scaffold_105	gene_body	601234	619090	111433	Nvec_vc1.1_XM_048722736.1
NVE930	scaffold_106	gene_body	48858	55695	209422	Nvec_vc1.1_XM_001631160.3
NVE944	scaffold_106	gene_body	133667	137385	209435	Nvec_vc1.1_XM_032379988.2
NVE1019	scaffold_107	gene_body	82176	90591	70145	Nvec_vc1.1_XM_048730651.1
NVE1033	scaffold_107	gene_body	328816	347777	111783	Nvec_vc1.1_XM_032379876.2
NVE1033	scaffold_107	gene_body	328816	347777	111783	Nvec_vc1.1_XM_048729755.1
NVE1044	scaffold_107	gene_body	532378	579623	111788	Nvec_vc1.1_XM_048729854.1
NVE1050	scaffold_107	gene_body	651460	687073	209554	Nvec_vc1.1_XM_048730326.1
NVE1050	scaffold_107	gene_body	651460	687073	209554	Nvec_vc1.1_XM_032379885.2
NVE1050	scaffold_107	gene_body	651460	687073	209554	Nvec_vc1.1_XM_032379885.2
NVE1088	scaffold_108	gene_body	345956	353934	232965	Nvec_vc1.1_XM_001631077.3
NVE1091	scaffold_108	gene_body	365629	367825	168557	Nvec_vc1.1_XM_048728353.1
NVE1090	scaffold_108	gene_body	358574	370764	168557	Nvec_vc1.1_XM_048728353.1
NVE1109	scaffold_108	gene_body	623278	624561	168568	Nvec_vc1.1_XM_032379810.2
NVE1133	scaffold_109	gene_body	1826	11855	244094	Nvec_vc1.1_XM_048733270.1
NVE1136	scaffold_109	gene_body	56176	64874	21219	Nvec_vc1.1_XM_032379765.2
NVE1139	scaffold_109	gene_body	90775	101365	244097	Nvec_vc1.1_XM_032379786.2
NVE1141	scaffold_109	gene_body	112017	117025	112056	Nvec_vc1.1_XM_001631013.3
NVE1151	scaffold_109	gene_body	256034	280341	209643	Nvec_vc1.1_XM_032379776.2
NVE1156	scaffold_109	gene_body	311524	336445	168601	Nvec_vc1.1_XM_048733202.1
NVE1180	scaffold_109	gene_body	627694	637491	187853	Nvec_vc1.1_XM_032379772.2
NVE1184	scaffold_109	gene_body	661744	672918	244124	Nvec_vc1.1_XM_048733376.1
NVE1380	scaffold_110	gene_body	2584	5675	No data	Nvec_vc1.1_XM_032377752.2
NVE1401	scaffold_110	gene_body	365852	374763	168652	Nvec_vc1.1_XM_048729288.1
NVE1404	scaffold_110	gene_body	394980	409023	244136	Nvec_vc1.1_XM_032379748.2
NVE1406	scaffold_110	gene_body	418474	426478	112329	Nvec_vc1.1_XM_048728881.1
NVE1412	scaffold_110	gene_body	481569	497483	227021	Nvec_vc1.1_XM_032379722.2
NVE1413	scaffold_110	gene_body	497784	520294	232979	Nvec_vc1.1_XM_048729038.1
NVE1414	scaffold_110	gene_body	521604	540898	112200	Nvec_vc1.1_XM_048729037.1
NVE1419	scaffold_110	gene_body	602053	603477	112198	Nvec_NVE1419
NVE1441	scaffold_111	gene_body	8	10527	112409	Nvec_vc1.1_XM_048731799.1
NVE1442	scaffold_111	gene_body	11236	15360	No data	Nvec_vc1.1_XM_048731799.1
NVE1449	scaffold_111	gene_body	80596	83138	209747	Nvec_vc1.1_XM_032373314.2
NVE1461	scaffold_111	gene_body	153814	155875	244148	Nvec_vc1.1_XM_001630909.3
NVE1464	scaffold_111	gene_body	182983	201407	209762	Nvec_vc1.1_XM_048731648.1
NVE1478	scaffold_111	gene_body	364908	376906	11103	Nvec_vc1.1_XM_001630915.3
NVE1486	scaffold_111	gene_body	446138	454466	No data	Nvec_vc1.1_XM_032379638.2
NVE1489	scaffold_111	gene_body	502798	507236	No data	Nvec_vc1.1_XM_032379671.2
NVE1493	scaffold_111	gene_body	543148	544011	168689	Nvec_vc1.1_XM_001630891.3
NVE1494	scaffold_111	gene_body	545028	552892	No data	Nvec_vc1.1_XM_032379655.2
NVE1498	scaffold_111	gene_body	580009	588537	244165	Nvec_vc1.1_XM_001630924.3
NVE1502	scaffold_111	gene_body	655197	690757	20110	Nvec_vc1.1_XM_032379648.2
NVE1520	scaffold_112	gene_body	30062	41245	209813	Nvec_vc1.1_XM_032379543.2
NVE1522	scaffold_112	gene_body	71127	101365	112613	Nvec_vc1.1_XM_048721635.1
NVE1527	scaffold_112	gene_body	132436	140750	No data	Nvec_vc1.1_XM_032379603.2
NVE1536	scaffold_112	gene_body	208380	215702	209831	Nvec_vc1.1_XM_001630831.3
NVE1539	scaffold_112	gene_body	226501	235579	112507	Nvec_vc1.1_XM_032379588.2
NVE1547	scaffold_112	gene_body	328960	345713	20757	Nvec_vc1.1_XM_048721374.1
NVE1555	scaffold_112	gene_body	410930	432044	209854	Nvec_vc1.1_XM_032379598.2
NVE1568	scaffold_112	gene_body	574497	605943	30007	Nvec_vc1.1_XM_048722183.1
NVE1570	scaffold_112	gene_body	615147	626463	244196	Nvec_vc1.1_XM_048722189.1
NVE1587	scaffold_113	gene_body	65906	104088	168765	Nvec_vc1.1_XM_048727828.1
NVE1600	scaffold_113	gene_body	239614	245356	No data	Nvec_NVE1600
NVE1605	scaffold_113	gene_body	405680	416168	244207	Nvec_vc1.1_XM_048727733.1
NVE1660	scaffold_114	gene_body	274182	289405	24582	Nvec_vc1.1_XM_048722020.1
NVE1678	scaffold_114	gene_body	477650	499084	209979	Nvec_vc1.1_XM_048721986.1
NVE1682	scaffold_114	gene_body	538049	553773	244236	Nvec_vc1.1_XM_048721898.1
NVE1682	scaffold_114	gene_body	538049	553773	244236	Nvec_vc1.1_XM_032379456.2
NVE1682	scaffold_114	gene_body	538049	553773	244236	Nvec_vc1.1_XM_048721898.1
NVE1721	scaffold_115	gene_body	182911	236289	20034	Nvec_vc1.1_XM_048721436.1
NVE1726	scaffold_115	gene_body	284940	294134	210013	Nvec_vc1.1_XM_048721981.1
NVE1734	scaffold_115	gene_body	333853	362627	244247	Nvec_vc1.1_XM_048721296.1
NVE1738	scaffold_115	gene_body	425973	435107	50190	Nvec_vc1.1_XM_048721292.1
NVE1767	scaffold_116	gene_body	38967	65015	113222	Nvec_vc1.1_XM_048733611.1
NVE1768	scaffold_116	gene_body	68097	84795	113115	Nvec_vc1.1_XM_032379355.2
NVE1769	scaffold_116	gene_body	92767	105145	244261	Nvec_vc1.1_XM_048733612.1
NVE1774	scaffold_116	gene_body	163513	194442	168885	Nvec_vc1.1_XM_032379332.2
NVE1777	scaffold_116	gene_body	219173	245457	168887	Nvec_vc1.1_XM_032379350.2
NVE1779	scaffold_116	gene_body	257503	271623	No data	Nvec_vc1.1_XM_032379353.2
NVE1781	scaffold_116	gene_body	283699	287119	168894	Nvec_vc1.1_XM_001630665.3
NVE1816	scaffold_116	gene_body	641860	646334	No data	Nvec_vc1.1_XM_048733458.1
NVE1817	scaffold_116	gene_body	646446	668630	113080	Nvec_vc1.1_XM_048733458.1
NVE1832	scaffold_117	gene_body	1640	7095	244285	Nvec_vc1.1_XM_048721603.1
NVE1837	scaffold_117	gene_body	47016	58957	168930	Nvec_vc1.1_XM_048722283.1
NVE1841	scaffold_117	gene_body	70716	80246	168935	Nvec_vc1.1_XM_001630582.3
NVE1843	scaffold_117	gene_body	93566	94080	113251	Nvec_NVE1843
NVE1844	scaffold_117	gene_body	109136	118437	113279	Nvec_vc1.1_XM_001630585.3
NVE1851	scaffold_117	gene_body	164186	175667	No data	Nvec_vc1.1_XM_048722073.1
NVE1862	scaffold_117	gene_body	401296	422830	113345	Nvec_vc1.1_XM_048733919.1
NVE1863	scaffold_117	gene_body	425176	439960	20671	Nvec_NVE1863
NVE1879	scaffold_117	gene_body	565970	586034	168974	Nvec_vc1.1_XM_032379299.2
NVE1879	scaffold_117	gene_body	565970	586034	168974	Nvec_vc1.1_XM_032379314.2
NVE1886	scaffold_117	gene_body	642760	673359	168976	Nvec_vc1.1_XM_048734099.1
NVE1918	scaffold_118	gene_body	185054	198822	244323	Nvec_vc1.1_XM_032379248.2
NVE1920	scaffold_118	gene_body	249743	282863	210190	Nvec_vc1.1_XM_048719741.1
NVE1921	scaffold_118	gene_body	284854	292262	113436	Nvec_vc1.1_XM_032379213.2
NVE1926	scaffold_118	gene_body	370648	372282	50030	Nvec_NVE1926
NVE1923	scaffold_118	gene_body	314720	385088	50030	Nvec_vc1.1_XM_048719744.1
NVE1923	scaffold_118	gene_body	314720	385088	50030	Nvec_vc1.1_XM_048719740.1
NVE1923	scaffold_118	gene_body	314720	385088	50030	Nvec_vc1.1_XM_048719740.1
NVE1923	scaffold_118	gene_body	314720	385088	50030	Nvec_vc1.1_XM_048719740.1
NVE1948	scaffold_118	gene_body	568705	585056	244342	Nvec_vc1.1_XM_048720344.1
NVE1952	scaffold_118	gene_body	605621	617744	113524	Nvec_vc1.1_XM_032379203.2
NVE1952	scaffold_118	gene_body	605621	617744	113524	Nvec_vc1.1_XM_032379203.2
NVE1983	scaffold_119	gene_body	156793	171845	244354	Nvec_vc1.1_XM_048725747.1
NVE1990	scaffold_119	gene_body	217703	223667	244361	Nvec_vc1.1_XM_048724452.1
NVE1999	scaffold_119	gene_body	282593	284447	169077	Nvec_vc1.1_XM_048724459.1
NVE2015	scaffold_119	gene_body	410413	424277	59266	Nvec_vc1.1_XM_048724688.1
NVE2015	scaffold_119	gene_body	410413	424277	59266	Nvec_vc1.1_XM_048724688.1
NVE2015	scaffold_119	gene_body	410413	424277	59266	Nvec_vc1.1_XM_048724688.1
NVE2015	scaffold_119	gene_body	410413	424277	59266	Nvec_vc1.1_XM_048724688.1
NVE2266	scaffold_120	gene_body	159564	173791	188332	Nvec_vc1.1_XM_001630411.3
NVE2268	scaffold_120	gene_body	194084	203008	50814	Nvec_vc1.1_XM_032379099.2
NVE2270	scaffold_120	gene_body	209764	214738	244394	Nvec_vc1.1_XM_032379091.2
NVE2276	scaffold_120	gene_body	247844	258693	244399	Nvec_vc1.1_XM_032379072.2
NVE2288	scaffold_120	gene_body	520178	539602	210365	Nvec_vc1.1_XM_048722799.1
NVE2306	scaffold_121	gene_body	8596	10050	No data	Nvec_vc1.1_XM_048733628.1
NVE2315	scaffold_121	gene_body	73566	93199	113931	Nvec_vc1.1_XM_048732716.1
NVE2325	scaffold_121	gene_body	220623	231503	113913	Nvec_NVE2325
NVE2334	scaffold_121	gene_body	378172	384735	210420	Nvec_vc1.1_XM_048732875.1
NVE2336	scaffold_121	gene_body	418992	436456	235286	Nvec_vc1.1_XM_001630376.3
NVE2349	scaffold_121	gene_body	616288	633080	233040	Nvec_vc1.1_XM_001630404.3
NVE2362	scaffold_122	gene_body	17706	34976	50409	Nvec_vc1.1_XM_032378953.2
NVE2389	scaffold_122	gene_body	437087	452611	114090	Nvec_vc1.1_XM_001630336.3
NVE2396	scaffold_122	gene_body	540191	544586	188457	Nvec_vc1.1_XM_001630340.3
NVE2397	scaffold_122	gene_body	550566	580120	11286	Nvec_vc1.1_XM_048721598.1
NVE2397	scaffold_122	gene_body	550566	580120	11286	Nvec_vc1.1_XM_048721598.1
NVE2402	scaffold_122	gene_body	649446	655717	113994	Nvec_vc1.1_XM_048721657.1
NVE2431	scaffold_123	gene_body	344344	357076	233044	Nvec_vc1.1_XM_001630315.3
NVE2434	scaffold_123	gene_body	381044	416558	244480	Nvec_vc1.1_XM_032378878.2
NVE2435	scaffold_123	gene_body	420505	427783	28519	Nvec_vc1.1_XM_032378881.2
NVE2436	scaffold_123	gene_body	431295	483833	114137	Nvec_vc1.1_XM_048722856.1
NVE2436	scaffold_123	gene_body	431295	483833	114137	Nvec_vc1.1_XM_048722856.1
NVE2476	scaffold_124	gene_body	103203	109465	No data	Nvec_vc1.1_XM_032378806.2
NVE2494	scaffold_124	gene_body	278324	289458	23431	Nvec_vc1.1_XM_001630237.3
NVE2495	scaffold_124	gene_body	295644	315368	169317	Nvec_vc1.1_XM_032378765.2
NVE2508	scaffold_124	gene_body	481182	502363	114271	Nvec_vc1.1_XM_032378816.2
NVE2508	scaffold_124	gene_body	481182	502363	114271	Nvec_vc1.1_XM_032378816.2
NVE2511	scaffold_124	gene_body	523904	535387	244522	Nvec_vc1.1_XM_001630249.3
NVE2517	scaffold_124	gene_body	608944	625893	58074	Nvec_vc1.1_XM_048727408.1
NVE2517	scaffold_124	gene_body	608944	625893	58074	Nvec_vc1.1_XM_001630284.3
NVE2533	scaffold_125	gene_body	44247	61055	210633	Nvec_vc1.1_XM_032378706.2
NVE2557	scaffold_125	gene_body	375356	380100	227080	Nvec_vc1.1_XM_048731762.1
NVE2562	scaffold_125	gene_body	424781	442849	114380	Nvec_vc1.1_XM_048730925.1
NVE2562	scaffold_125	gene_body	424781	442849	114380	Nvec_vc1.1_XM_048730925.1
NVE2562	scaffold_125	gene_body	424781	442849	114380	Nvec_vc1.1_XM_048730925.1
NVE2579	scaffold_126	gene_body	4308	8045	244537	Nvec_vc1.1_XM_001630155.3
NVE2583	scaffold_126	gene_body	43426	52970	244542	Nvec_vc1.1_XM_032378640.2
NVE2599	scaffold_126	gene_body	156730	170014	244547	Nvec_vc1.1_XM_048730309.1
NVE2605	scaffold_126	gene_body	220579	233829	244550	Nvec_vc1.1_XM_032378626.2
NVE2609	scaffold_126	gene_body	246470	253997	233056	Nvec_vc1.1_XM_001630135.3
NVE2613	scaffold_126	gene_body	277160	288619	169387	Nvec_vc1.1_XM_048729744.1
NVE2613	scaffold_126	gene_body	277160	288619	169387	Nvec_vc1.1_XM_048729744.1
NVE2621	scaffold_126	gene_body	352703	363323	114516	Nvec_vc1.1_XM_048729739.1
NVE2643	scaffold_126	gene_body	560267	567361	114504	Nvec_vc1.1_XM_048729692.1
NVE2699	scaffold_127	gene_body	280730	283119	188665	Nvec_vc1.1_XM_048720321.1
NVE2712	scaffold_127	gene_body	360206	363977	114647	Nvec_vc1.1_XM_032378587.2
NVE2713	scaffold_127	gene_body	364777	373567	235323	Nvec_vc1.1_XM_001630110.3
NVE2731	scaffold_127	gene_body	514672	545616	33539	Nvec_vc1.1_XM_048719383.1
NVE2736	scaffold_127	gene_body	581178	588881	114712	Nvec_vc1.1_XM_048719768.1
NVE2736	scaffold_127	gene_body	581178	588881	114712	Nvec_vc1.1_XM_048719768.1
NVE2750	scaffold_128	gene_body	12626	19080	210817	Nvec_v1g210817
NVE2754	scaffold_128	gene_body	56339	86725	210822	Nvec_vc1.1_XM_048720285.1
NVE2754	scaffold_128	gene_body	56339	86725	210822	Nvec_vc1.1_XM_048720285.1
NVE2766	scaffold_128	gene_body	205572	220012	244615	Nvec_vc1.1_XM_048720175.1
NVE2774	scaffold_128	gene_body	341079	343577	210850	Nvec_vc1.1_XM_048719454.1
NVE2792	scaffold_128	gene_body	566091	567720	114899	Nvec_vc1.1_XM_048719915.1
NVE2832	scaffold_129	gene_body	156862	165745	114974	Nvec_vc1.1_XM_048733625.1
NVE2832	scaffold_129	gene_body	156862	165745	114974	Nvec_vc1.1_XM_048733625.1
NVE2840	scaffold_129	gene_body	258823	261594	No data	Nvec_vc1.1_XM_048733388.1
NVE2843	scaffold_129	gene_body	286518	293601	114942	Nvec_v1g114942
NVE2844	scaffold_129	gene_body	319628	323295	115100	Nvec_vc1.1_XM_048733666.1
NVE3113	scaffold_130	gene_body	106017	128225	No data	Nvec_vc1.1_XM_032378378.2
NVE3120	scaffold_130	gene_body	258255	265302	115285	Nvec_vc1.1_XM_048732980.1
NVE3120	scaffold_130	gene_body	258255	265302	115285	Nvec_vc1.1_XM_048732980.1
NVE3123	scaffold_130	gene_body	278683	288597	230013	Nvec_vc1.1_XM_032378419.2
NVE3144	scaffold_130	gene_body	453623	460482	244685	Nvec_vc1.1_XM_001629958.3
NVE3155	scaffold_130	gene_body	576477	580235	No data	Nvec_NVE3155
NVE3156	scaffold_130	gene_body	589997	592155	115275	Nvec_vc1.1_XM_048732751.1
NVE3215	scaffold_131	gene_body	475293	524406	244707	Nvec_vc1.1_XM_048733188.1
NVE3219	scaffold_131	gene_body	542244	563952	188910	Nvec_vc1.1_XM_048733866.1
NVE3241	scaffold_132	gene_body	39496	54290	115506	Nvec_vc1.1_XM_032378296.2
NVE3243	scaffold_132	gene_body	62496	63890	115577	Nvec_vc1.1_XM_048724470.1
NVE3252	scaffold_132	gene_body	169936	179180	No data	Nvec_vc1.1_XM_048725074.1
NVE3261	scaffold_132	gene_body	233772	236360	211086	Nvec_vc1.1_XM_001629852.3
NVE3263	scaffold_132	gene_body	240879	245592	29324	Nvec_vc1.1_XM_001629854.3
NVE3263	scaffold_132	gene_body	240879	245592	29324	Nvec_vc1.1_XM_032378284.2
NVE3263	scaffold_132	gene_body	240879	245592	29324	Nvec_vc1.1_XM_001629854.3
NVE3279	scaffold_132	gene_body	383597	386671	244736	Nvec_vc1.1_XM_032378300.2
NVE3298	scaffold_132	gene_body	545251	549830	115460	Nvec_vc1.1_XM_048731472.1
NVE3323	scaffold_133	gene_body	90506	94260	244762	Nvec_vc1.1_XM_001629765.3
NVE3328	scaffold_133	gene_body	129341	156905	169781	Nvec_vc1.1_XM_048727154.1
NVE3353	scaffold_133	gene_body	324849	352027	211175	Nvec_vc1.1_XM_048725850.1
NVE3360	scaffold_133	gene_body	429666	437597	No data	Nvec_vc1.1_XM_032378223.2
NVE3363	scaffold_133	gene_body	455327	462135	235366	Nvec_vc1.1_XM_001629809.3
NVE3366	scaffold_133	gene_body	487246	505764	115662	Nvec_vc1.1_XM_032378235.2
NVE3400	scaffold_134	gene_body	153427	180005	230057	Nvec_vc1.1_XM_032378145.2
NVE3403	scaffold_134	gene_body	189767	194185	244799	Nvec_vc1.1_XM_032378189.2
NVE3424	scaffold_134	gene_body	528350	548985	115857	Nvec_vc1.1_XM_048722706.1
NVE3424	scaffold_134	gene_body	528350	548985	115857	Nvec_vc1.1_XM_048722706.1
NVE3459	scaffold_135	gene_body	264156	297036	115977	Nvec_vc1.1_XM_048727217.1
NVE3459	scaffold_135	gene_body	264156	297036	115977	Nvec_vc1.1_XM_048727217.1
NVE3463	scaffold_135	gene_body	322516	325853	211292	Nvec_vc1.1_XM_001629694.3
NVE3467	scaffold_135	gene_body	347622	377836	189113	Nvec_v1g115986
NVE3467	scaffold_135	gene_body	347622	377836	189113	Nvec_vc1.1_XM_048726434.1
NVE3469	scaffold_135	gene_body	382116	386836	No data	Nvec_vc1.1_XM_032378130.2
NVE3521	scaffold_136	gene_body	223645	232339	211340	Nvec_vc1.1_XM_048727778.1
NVE3528	scaffold_136	gene_body	342436	349914	211349	Nvec_vc1.1_XM_032378073.2
NVE3529	scaffold_136	gene_body	350015	380333	116184	Nvec_vc1.1_XM_032378070.2
NVE3536	scaffold_136	gene_body	435766	479050	169949	Nvec_vc1.1_XM_048727911.1
NVE3538	scaffold_136	gene_body	495188	498545	169949	Nvec_NVE3538
NVE3539	scaffold_136	gene_body	510567	520355	15147	Nvec_vc1.1_XM_048727930.1
NVE3539	scaffold_136	gene_body	510567	520355	15147	Nvec_vc1.1_XM_032378060.2
NVE3544	scaffold_136	gene_body	570343	598562	211371	Nvec_vc1.1_XM_032378049.2
NVE3561	scaffold_137	gene_body	83006	103670	230076	Nvec_vc1.1_XM_048722817.1
NVE3561	scaffold_137	gene_body	83006	103670	230076	Nvec_vc1.1_XM_048722817.1
NVE3571	scaffold_137	gene_body	242075	277480	116282	Nvec_vc1.1_XM_032377982.2
NVE3571	scaffold_137	gene_body	242075	277480	116282	Nvec_vc1.1_XM_032377982.2
NVE3571	scaffold_137	gene_body	242075	277480	116282	Nvec_vc1.1_XM_032377982.2
NVE3574	scaffold_137	gene_body	314020	327414	25995	Nvec_vc1.1_XM_048724342.1
NVE3613	scaffold_138	gene_body	84117	106405	No data	Nvec_vc1.1_XM_048723516.1
NVE3620	scaffold_138	gene_body	161586	167922	244885	Nvec_vc1.1_XM_032377953.2
NVE3622	scaffold_138	gene_body	190490	200984	244887	Nvec_vc1.1_XM_032377901.2
NVE3632	scaffold_138	gene_body	297185	316139	189228	Nvec_vc1.1_XM_048723656.1
NVE3639	scaffold_138	gene_body	356260	360456	189235	Nvec_vc1.1_XM_001629565.3
NVE3647	scaffold_138	gene_body	432378	436269	211467	Nvec_vc1.1_XM_001629569.3
NVE3651	scaffold_138	gene_body	461380	464628	211472	Nvec_vc1.1_XM_001629589.3
NVE3656	scaffold_138	gene_body	509269	516745	58482	Nvec_vc1.1_XM_048723701.1
NVE3705	scaffold_139	gene_body	112306	130170	211503	Nvec_vc1.1_XM_032377880.2
NVE3707	scaffold_139	gene_body	133607	145675	244918	Nvec_vc1.1_XM_048724767.1
NVE3723	scaffold_139	gene_body	286725	292729	No data	Nvec_vc1.1_XM_032377868.2
NVE3728	scaffold_139	gene_body	342329	349484	211529	Nvec_vc1.1_XM_032377841.2
NVE3739	scaffold_139	gene_body	425374	440772	74776	Nvec_vc1.1_XM_032377853.2
NVE3754	scaffold_139	gene_body	552814	561312	24420	Nvec_vc1.1_XM_001629547.3
NVE3754	scaffold_139	gene_body	552814	561312	24420	Nvec_vc1.1_XM_001629547.3
NVE3935	scaffold_140	gene_body	61316	77960	244954	Nvec_vc1.1_XM_048726448.1
NVE3937	scaffold_140	gene_body	86146	94026	116697	Nvec_vc1.1_XM_001629448.3
NVE3953	scaffold_140	gene_body	312503	313559	No data	Nvec_vc1.1_XM_048727638.1
NVE3960	scaffold_140	gene_body	379325	394213	26201	Nvec_vc1.1_XM_032377792.2
NVE3960	scaffold_140	gene_body	379325	394213	26201	Nvec_vc1.1_XM_032377792.2
NVE3971	scaffold_140	gene_body	508112	513087	244968	Nvec_vc1.1_XM_001629477.3
NVE4002	scaffold_141	gene_body	1980	5865	170128	Nvec_vc1.1_XM_048724246.1
NVE4007	scaffold_141	gene_body	132407	163915	116745	Nvec_vc1.1_XM_032377755.2
NVE4010	scaffold_141	gene_body	176016	190495	244980	Nvec_vc1.1_XM_032377757.2
NVE4010	scaffold_141	gene_body	176016	190495	244980	Nvec_vc1.1_XM_001629422.3
